number,name,link,image,position,club,birthplace,height,mv,age
,Riza Altintas,613094,https://img.a.transfermarkt.technology/portrait/big/613094-1569447499.jpg,Centre-Forward,Manisa Sanayi Yildiz Spor,Kocaeli,188,,22
,Ugur Özder,613117,https://img.a.transfermarkt.technology/portrait/big/613117-1658614996.png,Centre-Forward,Sarayönü Belediyespor,Eskişehir,,,22
6,Mehmet Soyarslan,613253,https://img.a.transfermarkt.technology/portrait/big/613253-1537013220.jpg,Defensive Midfield,Bergama Belediyespor,İzmir,,,22
71,Erdogan Acar,613257,https://img.a.transfermarkt.technology/portrait/big/613257-1538225069.png,Goalkeeper,Karsiyaka,İzmir,190,,24
19,Sefer Kanitemiz,613267,https://img.a.transfermarkt.technology/portrait/big/613267-1600543297.jpg,Central Midfield,Usak Spor,Çorum,,,25
34,Rasit Yöndem,613268,https://img.a.transfermarkt.technology/portrait/big/613268-1592249469.jpg,Right-Back,Amed SK,Bursa,170,100000,25
,Bahtiyar Dolma,613270,https://img.a.transfermarkt.technology/portrait/big/613270-1607458128.jpg,Central Midfield,Söke Spor,Kahramanmaraş,,,25
,Doganay Aygün,613312,https://img.a.transfermarkt.technology/portrait/big/613312-1542610329.JPG,Defensive Midfield,Giresunspor Reserve,Giresun,,25000,22
,Nejat Özyildirim,613369,,Defender,,Zonguldak,,,53
,Burhan Baygin,613370,,attack,,Hatay,,,55
,Ibrahim Hasancebi,613371,,Goalkeeper,,Trabzon,,,52
8,Emre Keskin,613487,https://img.a.transfermarkt.technology/portrait/big/613487-1657804392.jpg,Defensive Midfield,Menemen FK,İstanbul,180,150000,22
,Tunahan Birinci,613556,https://img.a.transfermarkt.technology/portrait/big/613556-1567719990.jpg,Central Midfield,,İstanbul,,25000,24
,Kerim Tasci,613574,,midfield,,Karabük,,,51
,Volkan Alpacar,613575,,Centre-Forward,,İzmir,,,49
,Eren Toksoy,613579,https://img.a.transfermarkt.technology/portrait/big/613579-1536700624.jpg,Centre-Forward,Talasgücü Belediyespor,İstanbul,182,,23
,Samet Alp,613589,https://img.a.transfermarkt.technology/portrait/big/613589-1536013900.jpg,Defensive Midfield,Cayeli Spor,Kayseri,,,29
11,Caglar Özel,613592,https://img.a.transfermarkt.technology/portrait/big/613592-1584881694.jpg,Left Winger,Edirnespor,Samsun,178,,26
15,Baris Sen,613720,https://img.a.transfermarkt.technology/portrait/big/613720-1582986137.jpg,Left Winger,Sile Yildizspor,İstanbul,179,,24
20,Yusuf Tursun,613721,https://img.a.transfermarkt.technology/portrait/big/613721-1652035848.png,Defensive Midfield,Somaspor,İstanbul,,,24
80,Ismail Yüksek,613725,https://img.a.transfermarkt.technology/portrait/big/613725-1600976742.png,Central Midfield,Fenerbahce,Bursa,183,2300000,23
,Mehmet Alarcin,613752,,Centre-Back,,Giresun,,,49
,Fikret Durak,613768,,Defender,,İstanbul,,,49
,Mehmet Ünver,613769,,Defender,,Mersin,,,55
,Hüseyin Sarac,613782,,Defender,,Bayburt,,,52
14,Osman Kocaaga,613957,https://img.a.transfermarkt.technology/portrait/big/613957-1602619278.png,Right-Back,Bodrumspor,Kütahya,,,23
,Erdinc Aktas,613973,,Defender,,İstanbul,,,52
23,Kerem Pala,613978,https://img.a.transfermarkt.technology/portrait/big/613978-1594554935.png,Second Striker,Karsiyaka,Muğla,168,25000,23
77,Fatih Cin,613990,https://img.a.transfermarkt.technology/portrait/big/613990-1599904230.jpg,Right-Back,Belediye Derince Spor,İstanbul,177,,24
99,Batuhan Kayikci,613991,https://img.a.transfermarkt.technology/portrait/big/613991-1599911214.jpg,Left Winger,Edirnespor,Trabzon,180,,23
3,Bartu Baladin,613992,https://img.a.transfermarkt.technology/portrait/big/613992-1536179333.jpg,Centre-Back,1922 Konyaspor,İstanbul,189,,25
,Abdullah Altintas,613993,https://img.a.transfermarkt.technology/portrait/big/613993-1536172377.jpg,Defensive Midfield,Nilüfer Belediye FK,Bolu,177,,22
,Akan Saci,614018,,Defender,,Balıkesir,,,57
,Ayhan Kaladag,614019,,Defender,,Adana,,,58
,Mehmet Sahin,614020,,attack,,Ankara,,,65
,Cihan Yildirim,614021,,Centre-Back,,Aydın,,,64
,Sabahattin Destici,614288,https://img.a.transfermarkt.technology/portrait/big/614288-1542050133.jpg,Right-Back,,Aydın,,25000,22
1,Yunus Emre Kar,614289,https://img.a.transfermarkt.technology/portrait/big/614289-1606405989.jpeg,Goalkeeper,Kirikkale Büyük Anadolu Spor,Tekirdağ,,10000,24
,Namik Yüksel,614535,,midfield,,Mersin,,,62
11,Vedat Ercin,614576,https://img.a.transfermarkt.technology/portrait/big/614576-1606591680.jpg,Centre-Forward,Ofspor,Şanlıurfa,,25000,25
20,Alp Huy,614695,https://img.a.transfermarkt.technology/portrait/big/614695-1607121532.png,Central Midfield,Alanya Kestelspor,İstanbul,180,,27
,Rüstem Ismailoglu,614697,,Goalkeeper,,Aydın,,,58
,Necmettin Bicer,614698,,midfield,,İstanbul,,,58
,Sansal Akacak,614699,,midfield,,Balıkesir,,,57
9,Ozan Can Dursun,614850,https://img.a.transfermarkt.technology/portrait/big/614850-1567537697.jpg,Centre-Forward,Kepez Belediyespor,Ankara,190,,23
,Tarik Kamis,615014,https://img.a.transfermarkt.technology/portrait/big/615014-1552993929.jpg,midfield,,Şanlıurfa,,,21
,Teoman Camlica,615052,,midfield,,Ankara,,,55
,Recep Gül,615053,,midfield,,Sakarya,,,59
,Alaattin Sakalli,615054,,attack,,Hatay,,,60
,Alptug Urganci,615055,,Goalkeeper,,Çanakkale,,,66
,Ufuk Iskender,615056,,Defender,,Trabzon,,,60
,Mustafa Caliskan,615057,https://img.a.transfermarkt.technology/portrait/big/615057-1566083868.jpg,Right Winger,,Bursa,182,,22
,Cengiz Secsev,615058,,Defender,,Eskişehir,,,62
,Tümer Uzun,615059,,Right-Back,,Çorum,,,65
,Mehmet Özdemir,615060,,Defender,,Kahramanmaraş,,,60
,Sükrü Kiroglu,615061,,midfield,,Ordu,,,64
,Ismet Savcilioglu,615062,,Goalkeeper,,Gaziantep,,,58
,Musa Pekin,615064,,midfield,,İstanbul,,,59
,Seref Emec,615065,,Defender,,İzmir,,,58
,Fatih Günday,615066,,Defender,,İstanbul,,,55
,Süleyman Can,615067,,Defender,,Mersin,,,60
,Olcay Meydan,615106,https://img.a.transfermarkt.technology/portrait/big/615106-1609882268.jpg,Right-Back,,Sakarya,180,10000,24
13,Emirhan Arici,615155,,Centre-Forward,Körfez SK,Kocaeli,177,,21
,Batuhan Kürkan,615164,,Goalkeeper,Basiskele Dogantepespor,Kocaeli,182,,23
54,Umut Ayar,615165,https://img.a.transfermarkt.technology/portrait/big/615165-1662038858.png,Right Winger,Büyükcekmece Tepecik Spor,Sakarya,180,,21
,Oguzhan Sarac,615174,,Left-Back,,Samsun,,,27
8,Ismail Baran Karakoc,615181,https://img.a.transfermarkt.technology/portrait/big/615181-1567805762.jpg,Central Midfield,Osmaniyespor FK,İstanbul,,,24
,Gökhan Yilmaz,615218,https://img.a.transfermarkt.technology/portrait/big/615218-1536434774.jpg,Centre-Forward,Manisa Sanayi Yildiz Spor,İzmir,,,21
,Batuhan Ugurdil,615291,https://img.a.transfermarkt.technology/portrait/big/615291-1542050809.jpg,Centre-Back,Gerede 1970 FK,Mersin,,,23
,Murat Deniz,615310,,Goalkeeper,,Gaziantep,,,48
15,Cenk Özkacar,615350,https://img.a.transfermarkt.technology/portrait/big/615350-1641457298.jpg,Centre-Back,Valencia CF,İzmir,190,2000000,21
,Erdinc Mergen,615355,https://img.a.transfermarkt.technology/portrait/big/615355-1595862524.jpeg,Centre-Forward,Alanyaspor Reserve,İstanbul,183,50000,22
,Tolga Sari,615398,,midfield,,Zonguldak,,,50
,Cankat Önder,615399,,midfield,,Ankara,,,48
,Mustafa Yilmaz,615424,https://img.a.transfermarkt.technology/portrait/big/615424-1657462104.png,Centre-Forward,Muglaspor,Manisa,184,,23
13,Arda Özcimen,615430,https://img.a.transfermarkt.technology/portrait/big/615430-1663972744.png,Goalkeeper,Göztepe,İzmir,202,150000,20
58,Mustafa Bastürk,615457,,Right Winger,Körfez SK,Kocaeli,,,23
,Nihat Umut,615730,,midfield,,Manisa,,,65
7,Alperen Soysal,615731,https://img.a.transfermarkt.technology/portrait/big/615731-1600561164.jpeg,Attacking Midfield,Usak Spor,Hatay,168,50000,19
,Muhammed Ersin Oguz,615732,,Right-Back,,Gaziantep,177,,21
,Bekir Kahraman,615735,,attack,,Hatay,,,65
,Gani Gümüscan,615736,,Defender,,Konya,,,67
,Irfan Kocak,615737,,attack,,Eskişehir,,,55
,Namik Koyuncu,615738,,attack,,Kütahya,,,57
,Cetin Yurtsen,615739,,Defender,,Eskişehir,,,55
,Orhan Türkmengil,615740,,Defender,,Eskişehir,,,55
,Alaettin Cicek,616008,,Defender,,İstanbul,,,60
,Tahir Aksoy,616009,,Goalkeeper,,Afyonkarahisar,,,59
,Ömer Belgin,616010,,midfield,,Ordu,,,57
,Fatih Parmaksiz,616011,,Right Midfield,,Ankara,,,60
,Celalettin Yavuz,616012,,attack,,Konya,,,63
,Selcuk Cötok,616013,,midfield,,Eskişehir,,,55
,Nejdet Yaslioglu,616441,,attack,,Ankara,,,55
,Siddik Celik,616459,https://img.a.transfermarkt.technology/portrait/big/616459-1594404145.jpg,Right-Back,Alanyaspor Reserve,Van,176,50000,23
4,Utku Burak Kunduzcu,616461,https://img.a.transfermarkt.technology/portrait/big/616461-1601073175.jpg,Centre-Back,68 Aksaray Belediye Spor,Bursa,,,22
,Melih Kindar,616465,,Defensive Midfield,,Antalya,,,22
99,Yusuf Karagöz,616467,https://img.a.transfermarkt.technology/portrait/big/616467-1570042271.png,Goalkeeper,Alanyaspor,Hatay,195,50000,22
,Ahmet Oguz,616469,,Right-Back,SC St. Pölten,Antalya,,,23
,Firat Cakiroglu,616473,https://img.a.transfermarkt.technology/portrait/big/616473-1568323609.jpg,Attacking Midfield,Nilüfer Belediye FK,Adana,,,24
,Ömer Furkan Tungac,616475,,Right Midfield,,Bingöl,,,23
33,Yavuz Bugra Boyar,616489,https://img.a.transfermarkt.technology/portrait/big/616489-1614803825.jpeg,Goalkeeper,Hatayspor,Mersin,190,50000,24
,Mustafa Tanrigül,616491,,Centre-Back,,Nevşehir,,,24
,Furkan Kaya,616493,https://img.a.transfermarkt.technology/portrait/big/616493-1577700145.jpg,Defensive Midfield,Tire 2021 FK,Çorum,185,,23
,Serkan Kurt,616503,https://img.a.transfermarkt.technology/portrait/big/616503-1553687301.jpeg,Right Winger,Bursa Dogugücü Spor,Muş,180,,21
,Kerem Sahintürk,616504,,Centre-Forward,,Zonguldak,,,22
,Tolga Kaya,616508,https://img.a.transfermarkt.technology/portrait/big/616508-1564181551.jpg,Goalkeeper,Cumhuriyet Üniversitesi GSK,Sivas,,,23
,Yahya Emre Demirok,616509,,Left-Back,Yalovaspor,Yalova,,,22
,Hasan Gür,616523,,Defensive Midfield,Kinik Belediyespor,Balıkesir,,,22
,Serkan Iric,616524,,Centre-Forward,Gebzespor,Ağrı,,,22
52,Onur Güney,616534,https://img.a.transfermarkt.technology/portrait/big/616534-1580223140.jpg,Goalkeeper,Amasyaspor FK,İstanbul,188,,22
75,Emre Yucak,616535,https://img.a.transfermarkt.technology/portrait/big/616535-1546086254.jpg,Right-Back,Sile Yildizspor,İstanbul,,,22
,Mustafa Kutay Peksen,616537,https://img.a.transfermarkt.technology/portrait/big/616537-1605570428.JPG,Centre-Back,Bayrampasa Spor,Antalya,186,50000,22
,Orhan Kilinc,616540,,midfield,,Ankara,,,59
,Ilyas Bilen,616544,https://img.a.transfermarkt.technology/portrait/big/616544-1546086412.jpg,Right-Back,,İstanbul,,,22
,Muhammet Emin Imir,616545,https://img.a.transfermarkt.technology/portrait/big/616545-1546086483.jpg,Defensive Midfield,Kücükyali Yelken,İstanbul,,,22
34,Hüseyin Erkan,616549,https://img.a.transfermarkt.technology/portrait/big/616549-1644434007.png,Central Midfield,Sanliurfaspor,İstanbul,182,50000,22
1,Ömercan Avci,616551,https://img.a.transfermarkt.technology/portrait/big/616551-1546086624.jpg,Goalkeeper,Ankara Demirspor,Trabzon,190,25000,23
80,Harun Kahraman,616552,https://img.a.transfermarkt.technology/portrait/big/616552-1553627841.png,Attacking Midfield,Nigde Anadolu FK,İstanbul,172,10000,22
,Cihat Erdem,616553,https://img.a.transfermarkt.technology/portrait/big/616553-1546086928.jpg,Right-Back,Tire 2021 FK,İstanbul,,,21
,Onur Hafizoglu,616555,https://img.a.transfermarkt.technology/portrait/big/616555-1567730820.jpg,Central Midfield,,Ordu,,,22
,Alpcan Sülün,616556,https://img.a.transfermarkt.technology/portrait/big/616556-1543765689.jpeg,Right-Back,,İstanbul,,,22
,Senol Saglam,616566,,attack,,Zonguldak,,,58
,Imdat Sari,616569,,Goalkeeper,,Rize,,,58
,Mehmet Ali Karaca,616570,,attack,,Rize,,,60
,Mehmet Özkul,616571,,Right-Back,,Trabzon,,,65
,Batuhan Özbek,616572,https://img.a.transfermarkt.technology/portrait/big/616572-1536703301.jpg,Centre-Back,Saricam Kürkcüler Spor,Adana,,,26
,Seyfullah Dere,616576,https://img.a.transfermarkt.technology/portrait/big/616576-1609264276.jpg,Goalkeeper,Ankara TKI Spor,Konya,195,,24
,Semih Gacarlar,616594,https://img.a.transfermarkt.technology/portrait/big/616594-1603473547.jpeg,Goalkeeper,,Bilecik,186,,23
94,Mustafa Dündar,616598,https://img.a.transfermarkt.technology/portrait/big/616598-1573396950.jpg,Central Midfield,Bayburt Özel Idare Spor,İstanbul,,,24
,Tolga Atici,616618,https://img.a.transfermarkt.technology/portrait/big/616618-1536703343.jpg,Goalkeeper,Adana 1954 FK,Adana,188,,23
,Furkan Özdemir,616625,https://img.a.transfermarkt.technology/portrait/big/616625-1537614755.jpg,Centre-Forward,Bayburt Özel Idare Spor,Rize,185,50000,24
,Ömer Ince,616669,,Defender,,Kahramanmaraş,,,52
,Sadettin Akaykücük,616670,,Defender,,İstanbul,,,60
,Muhammed Nergiz,616671,,Defender,,Kahramanmaraş,,,52
,Ayhan Kaynak,616766,,midfield,,Adana,,,55
,Hasan Tugrul,616767,,midfield,,Konya,,,56
,Yüksel Yelkenci,616768,,Defender,,Rize,,,61
,Ismail Alan,616814,,attack,,Giresun,,,56
,Serdar Ustabas,616843,,Goalkeeper,,Artvin,186,,24
,Mert Türkileri,616848,https://img.a.transfermarkt.technology/portrait/big/616848-1600006048.jpg,Centre-Forward,TKI Tavsanli Linyitspor,Bursa,187,,25
,Muzaffer Vefa Akcay,616861,https://img.a.transfermarkt.technology/portrait/big/616861-1555008817.JPG,Defensive Midfield,,Trabzon,185,,22
33,Cagtay Kurukalip,616886,https://img.a.transfermarkt.technology/portrait/big/616886-1628156899.jpeg,Left-Back,Fenerbahce,İstanbul,172,250000,20
37,Batuhan Güleryüz,616887,https://img.a.transfermarkt.technology/portrait/big/616887-1605456270.jpg,Centre-Back,Modafen,İstanbul,185,,23
,Emirhan Aydin,616890,https://img.a.transfermarkt.technology/portrait/big/616890-1643484246.jpg,Central Midfield,,Trabzon,,,23
19,Ahmet Demirli,616891,https://img.a.transfermarkt.technology/portrait/big/616891-1573537553.jpeg,Left Winger,Artvin Hopaspor,İstanbul,182,100000,22
,Gürkan Sentürk,616892,https://img.a.transfermarkt.technology/portrait/big/616892-1582991067.png,Attacking Midfield,Nisantasispor,İstanbul,177,,23
,Murat Berk Colak,616893,https://img.a.transfermarkt.technology/portrait/big/616893-1567284441.jpg,Right Winger,Cevizli Anadolu Spor,İstanbul,,,23
18,Eren Elmali,616894,https://img.a.transfermarkt.technology/portrait/big/616894-1663875962.png,Left-Back,Trabzonspor,İstanbul,180,3500000,22
,Furkan Güven,616896,,Attacking Midfield,Yeniköyspor,İstanbul,,,22
,Emre Cetinkaya,616898,https://img.a.transfermarkt.technology/portrait/big/616898-1549138233.jpg,Central Midfield,,İstanbul,185,,22
,Özcan Coskun,616899,https://img.a.transfermarkt.technology/portrait/big/616899-1661376577.jpg,Goalkeeper,Alibeyköyspor,Yozgat,192,,23
,Dogancan Topaloglu,616998,,midfield,,Artvin,,,29
,Serkan Aslan,616999,,Goalkeeper,Yüksekova Belediyespor,Hakkâri,,,21
,Özgür Bor,617000,,Left-Back,,Hakkâri,,,23
8,Serdar Sömer,617001,,Right-Back,Kars 36 Spor,Hakkâri,,,23
,Muhammed Kercek,617002,,Centre-Forward,,Siirt,,,23
,Hasan Tungut,617003,,Left Midfield,Alacatispor Kulübü,Şırnak,,,24
10,Hasan Cavdar,617005,https://img.a.transfermarkt.technology/portrait/big/617005-1662744003.png,Right Winger,Karaman FK,Trabzon,174,,24
17,Adnan Gülen,617006,https://img.a.transfermarkt.technology/portrait/big/617006-1538176814.png,Centre-Forward,Efeler 09 Spor FK,Trabzon,,,23
,Ferit Olgun,617007,,midfield,Aydin Yildizspor,Balıkesir,,,24
,Burak Altungök,617008,https://img.a.transfermarkt.technology/portrait/big/617008-1605345992.jpg,Centre-Back,Karabük Idmanyurdu Spor,Elazığ,185,,26
,Oguzhan Puslu,617032,,Goalkeeper,,Çorum,,,26
,Mahmut Mert Kalkan,617037,,Defensive Midfield,,Antalya,,,24
,Melikhan Sari,617038,https://img.a.transfermarkt.technology/portrait/big/617038-1584909495.jpg,Goalkeeper,,Rize,187,10000,24
,Dogukan Kaya,617039,https://img.a.transfermarkt.technology/portrait/big/617039-1605105471.jpg,Left-Back,Yozgatspor 1959 FK,Antalya,178,,23
5,Batuhan Akyüz,617040,https://img.a.transfermarkt.technology/portrait/big/617040-1600511169.jpg,Centre-Back,Karaman FK,İzmir,,,23
,Efkan Cim,617041,https://img.a.transfermarkt.technology/portrait/big/617041-1538167322.jpg,Right-Back,,İstanbul,175,,24
,Alper Yavasca,617042,https://img.a.transfermarkt.technology/portrait/big/617042-1538167434.jpg,midfield,,Bilecik,,,24
,Baris Sabanci,617043,,Centre-Forward,,Muğla,,,24
,Süleyman Yüksel,617045,,midfield,Kütahya Özel Idare Köy Hizmetlerispor,Kütahya,,,22
,Melik Can Sahin,617046,,Right-Back,TKI Tavsanli Linyitspor,Kütahya,,,21
,Bugrahan Baran,617138,https://img.a.transfermarkt.technology/portrait/big/617138-1633978232.jpg,Centre-Forward,,Osmaniye,188,,23
,Murat Türksoy,617208,,Goalkeeper,,Elazığ,,,47
88,Yusuf Emre Alyaprak,617209,https://img.a.transfermarkt.technology/portrait/big/617209-1605570986.JPG,Central Midfield,Bayrampasa Spor,Adana,179,,22
,Yusuf Kaplan,617210,https://img.a.transfermarkt.technology/portrait/big/617210-1537011753.jpg,Left-Back,Kilis Belediye Spor,Gaziantep,,,22
,Muhammed Emir Yildirim,617211,https://img.a.transfermarkt.technology/portrait/big/617211-1567719721.jpg,Left Winger,Talasgücü Belediyespor,İstanbul,,,21
,Utku Isik,617214,https://img.a.transfermarkt.technology/portrait/big/617214-1537012652.jpg,Right-Back,Pursaklar Belediye Spor,Ankara,,,24
,Fehmi Kizilata,617215,https://img.a.transfermarkt.technology/portrait/big/617215-1537012703.jpg,Goalkeeper,,İzmir,189,,26
,Hakkican Fotbolcu,617230,https://img.a.transfermarkt.technology/portrait/big/617230-1586199285.jpeg,Left-Back,Ödemis Spor,İzmir,178,,23
,Bartu Gökcen,617231,https://img.a.transfermarkt.technology/portrait/big/617231-1600190163.jpg,Left Winger,,Aydın,177,10000,21
14,Fatih Karsli,617233,https://img.a.transfermarkt.technology/portrait/big/617233-1591875497.jpg,Right Winger,Hacettepe 1945 SK,Ankara,,,23
,Mustafa Caglayan,617234,https://img.a.transfermarkt.technology/portrait/big/617234-1660819759.jpg,Centre-Back,Adiyaman FK,Adıyaman,185,75000,22
,Hüsamettin Akcay,617235,,Goalkeeper,,Tokat,,,24
,Berkay Toker,617237,,midfield,,Sakarya,,,26
,Burak Varmagil,617238,,Centre-Forward,Milas Belediyesi Becin Genclik Spor,Konya,,,25
,Erkam Gülec,617239,,Central Midfield,Kartalspor,İzmir,173,,27
8,Serhat Yesilördek,617240,https://img.a.transfermarkt.technology/portrait/big/617240-1602372626.jpg,Central Midfield,68 Aksaray Belediye Spor,Ankara,184,25000,23
,Abdullah Demir,617242,,midfield,,Sinop,,,22
,Osman Kerem Akyol,617243,https://img.a.transfermarkt.technology/portrait/big/617243-1587308764.png,Centre-Back,Cankurtaran,Sakarya,,,22
,Taha Köksal,617244,,midfield,Mucur Yabanli Spor,Kocaeli,,,21
,Ergun Erikdemir,617246,,attack,,İstanbul,,,51
12,Mehmet Can Hazirci,617251,https://img.a.transfermarkt.technology/portrait/big/617251-1607122787.png,Left-Back,Catalcaspor,İstanbul,174,,24
,Can Demir,617252,https://img.a.transfermarkt.technology/portrait/big/617252-1546173268.png,Right-Back,,Antalya,,,25
,Eser Ulas,617253,,Centre-Back,Nisantasispor,İstanbul,,,24
,Berat Özbek,617254,https://img.a.transfermarkt.technology/portrait/big/617254-1609100204.jpg,Centre-Forward,Üsküdar SK,İstanbul,184,,22
10,Levent Kaya,617256,https://img.a.transfermarkt.technology/portrait/big/617256-1664065502.png,Central Midfield,Yozgatspor 1959 FK,Ağrı,,,25
,Tugay Sözbir,617257,,Defensive Midfield,Silivrispor,İstanbul,,,28
,Mustafa Yalcin,617258,,Right Midfield,,İstanbul,,,32
,Metehan Coskun,617260,https://img.a.transfermarkt.technology/portrait/big/617260-1536925287.jpg,Goalkeeper,,Ordu,186,,21
34,Özkan Zileli,617261,https://img.a.transfermarkt.technology/portrait/big/617261-1581798323.jpg,Centre-Back,Yeni Mersin Idmanyurdu,İstanbul,183,,25
,Mertcan Altuntas,617263,,Defender,Gaziosmanpasa,İstanbul,,,22
,Tayfun Olcay,617265,,Attacking Midfield,,İstanbul,,,61
,Erkan Bozdemir,617266,,Defender,,Bolu,,,55
,Emre Güler,617268,https://img.a.transfermarkt.technology/portrait/big/617268-1538177030.jpg,Goalkeeper,Iskenderunspor,Tekirdağ,185,25000,23
,Mahmut Can Duran,617269,,Centre-Back,Besni Akin Spor,Samsun,,,23
,Hamdi Yilmaz,617270,https://img.a.transfermarkt.technology/portrait/big/617270-1537012223.jpg,Goalkeeper,Büyükcekmece Mimaroba Spor,İstanbul,,,38
,Halil Ibrahim Acar,617271,https://img.a.transfermarkt.technology/portrait/big/617271-1537012270.jpg,Goalkeeper,Alibeyköyspor,Mardin,185,,23
,Taskin Gökce,617272,https://img.a.transfermarkt.technology/portrait/big/617272-1537012180.jpg,Defensive Midfield,Nilüfer Belediye FK,Ardahan,,,26
,Mertcan Badur,617277,https://img.a.transfermarkt.technology/portrait/big/617277-1580902331.jpg,Goalkeeper,Degirmenderespor,Kocaeli,186,,22
1,Hüseyin Arslan,617279,https://img.a.transfermarkt.technology/portrait/big/617279-1661905272.png,Goalkeeper,Karacabey Belediye Spor,Sakarya,193,25000,22
48,Dogukan Özcimen,617280,https://img.a.transfermarkt.technology/portrait/big/617280-1599304435.jpg,Goalkeeper,68 Aksaray Belediye Spor,İzmir,194,,22
19,Ömer Uzan,617281,https://img.a.transfermarkt.technology/portrait/big/617281-1635634583.png,Right-Back,Karabük Idmanyurdu Spor,İstanbul,175,,23
,Onur Topal,617282,https://img.a.transfermarkt.technology/portrait/big/617282-1599316939.jpg,Defensive Midfield,,İstanbul,,,24
,Hasan Kücük,617283,https://img.a.transfermarkt.technology/portrait/big/617283-1574025208.jpg,Right Winger,Ayvalikgücü Belediyespor,İzmir,,,24
